Notes,County,County Code,Deaths,Population,Crude Rate,Age Adjusted Rate
,"Baldwin County, AL",1003,22,195540,11.3,12.7
,"Blount County, AL",1009,13,57872,Unreliable,Unreliable
,"Cullman County, AL",1043,16,80811,Unreliable,Unreliable
,"DeKalb County, AL",1049,23,71013,32.4,32.8
,"Escambia County, AL",1053,13,37983,Unreliable,Unreliable
,"Etowah County, AL",1055,21,103931,20.2,20.1
,"Franklin County, AL",1059,10,31532,Unreliable,Unreliable
,"Houston County, AL",1069,20,103668,19.3,17.8
,"Jefferson County, AL",1073,96,659479,14.6,14.9
,"Lee County, AL",1081,10,150933,Unreliable,Unreliable
,"Madison County, AL",1089,23,346892,6.6,6.6
,"Marshall County, AL",1095,16,94760,Unreliable,Unreliable
,"Mobile County, AL",1097,64,414079,15.5,15.7
,"Montgomery County, AL",1101,10,226659,Unreliable,Unreliable
,"Morgan County, AL",1103,18,119787,Unreliable,Unreliable
,"St. Clair County, AL",1115,22,86308,25.5,25.8
,"Shelby County, AL",1117,30,204180,14.7,14.4
,"Talladega County, AL",1121,11,81096,Unreliable,Unreliable
,"Tuscaloosa County, AL",1125,33,200821,16.4,18
,"Walker County, AL",1127,26,65998,39.4,46.5
,"Anchorage Borough, AK",2020,49,300950,16.3,16
,"Fairbanks North Star Borough, AK",2090,12,100436,Unreliable,Unreliable
,"Matanuska-Susitna Borough, AK",2170,12,95192,Unreliable,Unreliable
,"Cochise County, AZ",4003,13,129473,Unreliable,Unreliable
,"Coconino County, AZ",4005,30,136539,22,23.7
,"Gila County, AZ",4007,12,53053,Unreliable,Unreliable
,"Maricopa County, AZ",4013,705,4009412,17.6,17.6
,"Mohave County, AZ",4015,62,203030,30.5,31.9
,"Navajo County, AZ",4017,29,107322,27,29
,"Pima County, AZ",4019,215,996554,21.6,22.9
,"Pinal County, AZ",4021,52,389350,13.4,14.2
,"Yavapai County, AZ",4025,65,215133,30.2,34.1
,"Yuma County, AZ",4027,23,201201,11.4,12.2
,"Benton County, AR",5007,22,237297,9.3,9
,"Craighead County, AR",5031,19,101488,Unreliable,Unreliable
,"Crawford County, AR",5033,12,61640,Unreliable,Unreliable
,"Garland County, AR",5051,22,97173,22.6,21.3
,"Lonoke County, AR",5085,13,70753,Unreliable,Unreliable
,"Pulaski County, AR",5119,55,391284,14.1,13.9
,"Saline County, AR",5125,12,114404,Unreliable,Unreliable
,"Sebastian County, AR",5131,12,127342,Unreliable,Unreliable
,"Washington County, AR",5143,16,216410,Unreliable,Unreliable
,"White County, AR",5145,11,78483,Unreliable,Unreliable
,"Alameda County, CA",6001,174,1578891,11,10.2
,"Butte County, CA",6007,57,222090,25.7,26.3
,"Calaveras County, CA",6009,11,44515,Unreliable,Unreliable
,"Contra Costa County, CA",6013,140,1094205,12.8,11.8
,"El Dorado County, CA",6017,33,181737,18.2,15.8
,"Fresno County, CA",6019,89,955272,9.3,9.9
,"Humboldt County, CA",6023,41,134493,30.5,27.8
,"Imperial County, CA",6025,30,176584,17,18.4
,"Kern County, CA",6029,181,864124,20.9,21.6
,"Kings County, CA",6031,22,150960,14.6,15.3
,"Lake County, CA",6033,30,63860,47,46.9
,"Lassen County, CA",6035,11,32163,Unreliable,Unreliable
,"Los Angeles County, CA",6037,815,10017068,8.1,7.8
,"Madera County, CA",6039,21,152389,13.8,14.5
,"Marin County, CA",6041,40,258365,15.5,13.8
,"Mendocino County, CA",6045,22,87192,25.2,22.8
,"Merced County, CA",6047,34,263228,12.9,13.4
,"Monterey County, CA",6053,55,428826,12.8,13.2
,"Napa County, CA",6055,17,140326,Unreliable,Unreliable
,"Nevada County, CA",6057,24,98200,24.4,23.5
,"Orange County, CA",6059,358,3114363,11.5,11
,"Placer County, CA",6061,48,367309,13.1,12.7
,"Riverside County, CA",6065,317,2292507,13.8,13.7
,"Sacramento County, CA",6067,242,1462131,16.6,15.9
,"San Bernardino County, CA",6071,125,2088371,6,6
,"San Diego County, CA",6073,428,3211252,13.3,12.7
,"San Francisco County, CA",6075,130,837442,15.5,13.6
,"San Joaquin County, CA",6077,109,704379,15.5,15.6
,"San Luis Obispo County, CA",6079,38,276443,13.7,13.9
,"San Mateo County, CA",6081,56,747373,7.5,6.7
,"Santa Barbara County, CA",6083,53,435697,12.2,13
,"Santa Clara County, CA",6085,152,1862041,8.2,7.6
,"Santa Cruz County, CA",6087,44,269419,16.3,15.4
,"Shasta County, CA",6089,50,178980,27.9,28.3
,"Solano County, CA",6095,54,424788,12.7,11.7
,"Sonoma County, CA",6097,38,495025,7.7,7.3
,"Stanislaus County, CA",6099,73,525491,13.9,13.8
,"Sutter County, CA",6101,16,95350,Unreliable,Unreliable
,"Tulare County, CA",6107,38,454143,8.4,9.2
,"Tuolumne County, CA",6109,12,53874,Unreliable,Unreliable
,"Ventura County, CA",6111,126,839620,15,14.5
,"Yolo County, CA",6113,25,204593,12.2,13.2
,"Adams County, CO",8001,82,469193,17.5,17.4
,"Arapahoe County, CO",8005,102,607070,16.8,16
,"Boulder County, CO",8013,56,310048,18.1,17.2
,"Broomfield County, CO",8014,11,59471,Unreliable,Unreliable
,"Denver County, CO",8031,119,649495,18.3,17.9
,"Douglas County, CO",8035,30,305963,9.8,9.3
,"El Paso County, CO",8041,110,655044,16.8,16.7
,"Jefferson County, CO",8059,83,551798,15,14.2
,"Larimer County, CO",8069,61,315988,19.3,19.4
,"Mesa County, CO",8077,20,147554,13.6,14.1
,"Pueblo County, CO",8101,45,161451,27.9,28.7
,"Weld County, CO",8123,30,269785,11.1,11.5
,"Fairfield County, CT",9001,114,939904,12.1,11.9
,"Hartford County, CT",9003,152,898272,16.9,16.5
,"Litchfield County, CT",9005,39,186924,20.9,21
,"Middlesex County, CT",9007,21,165562,12.7,13.7
,"New Haven County, CT",9009,159,862287,18.4,18.5
,"New London County, CT",9011,63,274150,23,23.4
,"Tolland County, CT",9013,13,151377,Unreliable,Unreliable
,"Windham County, CT",9015,21,117604,17.9,17.4
,"Kent County, DE",10001,33,169416,19.5,20.4
,"New Castle County, DE",10003,97,549684,17.6,17.6
,"Sussex County, DE",10005,36,206649,17.4,21.2
,"District of Columbia, DC",11001,102,646449,15.8,15
,"Alachua County, FL",12001,20,253451,7.9,9.5
,"Bay County, FL",12005,20,174987,11.4,11.9
,"Brevard County, FL",12009,106,550823,19.2,20.2
,"Broward County, FL",12011,199,1838844,10.8,10.3
,"Citrus County, FL",12017,27,139271,19.4,24
,"Clay County, FL",12019,38,196399,19.3,18.6
,"Collier County, FL",12021,34,339642,10,11.5
,"Columbia County, FL",12023,13,67543,Unreliable,Unreliable
,"Duval County, FL",12031,143,885855,16.1,15.8
,"Escambia County, FL",12033,25,305817,8.2,8.4
,"Flagler County, FL",12035,12,99956,Unreliable,Unreliable
,"Hernando County, FL",12053,47,174441,26.9,32.9
,"Highlands County, FL",12055,19,97616,Unreliable,Unreliable
,"Hillsborough County, FL",12057,167,1291578,12.9,12.4
,"Indian River County, FL",12061,15,141994,Unreliable,Unreliable
,"Lake County, FL",12069,31,308034,10.1,9.7
,"Lee County, FL",12071,61,661115,9.2,9.7
,"Leon County, FL",12073,15,281845,Unreliable,Unreliable
,"Manatee County, FL",12081,72,342106,21,22.2
,"Marion County, FL",12083,54,337362,16,17.3
,"Martin County, FL",12085,26,151263,17.2,20.2
,"Miami-Dade County, FL",12086,113,2617176,4.3,4.1
,"Monroe County, FL",12087,12,76351,Unreliable,Unreliable
,"Nassau County, FL",12089,16,75710,Unreliable,Unreliable
,"Okaloosa County, FL",12091,12,193811,Unreliable,Unreliable
,"Orange County, FL",12095,123,1225267,10,9.8
,"Osceola County, FL",12097,32,298504,10.7,10.4
,"Palm Beach County, FL",12099,238,1372171,17.3,17.7
,"Pasco County, FL",12101,103,475502,21.7,22.5
,"Pinellas County, FL",12103,185,929048,19.9,18.7
,"Polk County, FL",12105,96,623009,15.4,15.3
,"Putnam County, FL",12107,10,72577,Unreliable,Unreliable
,"St. Johns County, FL",12109,19,209647,Unreliable,Unreliable
,"St. Lucie County, FL",12111,38,286832,13.2,13.6
,"Santa Rosa County, FL",12113,13,161096,Unreliable,Unreliable
,"Sarasota County, FL",12115,67,390429,17.2,19.3
,"Seminole County, FL",12117,55,436041,12.6,12.4
,"Sumter County, FL",12119,14,107056,Unreliable,Unreliable
,"Volusia County, FL",12127,101,500800,20.2,20.5
,"Bartow County, GA",13015,12,101273,Unreliable,Unreliable
,"Bibb County, GA",13021,15,154721,Unreliable,Unreliable
,"Carroll County, GA",13045,17,112355,Unreliable,Unreliable
,"Chatham County, GA",13051,31,278434,11.1,10.8
,"Cherokee County, GA",13057,33,225106,14.7,14.6
,"Clarke County, GA",13059,11,121265,Unreliable,Unreliable
,"Clayton County, GA",13063,20,264220,7.6,8
,"Cobb County, GA",13067,105,717190,14.6,13.8
,"Columbia County, GA",13073,11,135416,Unreliable,Unreliable
,"Coweta County, GA",13077,12,133180,Unreliable,Unreliable
,"DeKalb County, GA",13089,37,713340,5.2,5
,"Douglas County, GA",13097,11,136379,Unreliable,Unreliable
,"Fannin County, GA",13111,11,23760,Unreliable,Unreliable
,"Floyd County, GA",13115,17,95821,Unreliable,Unreliable
,"Forsyth County, GA",13117,19,195405,Unreliable,Unreliable
,"Fulton County, GA",13121,124,984293,12.6,12.3
,"Glynn County, GA",13127,18,81508,Unreliable,Unreliable
,"Gwinnett County, GA",13135,59,859304,6.9,6.9
,"Hall County, GA",13139,28,187745,14.9,14.8
,"Henry County, GA",13151,25,211128,11.8,11.4
,"Houston County, GA",13153,13,147658,Unreliable,Unreliable
,"Jackson County, GA",13157,14,61044,Unreliable,Unreliable
,"Murray County, GA",13213,11,39267,Unreliable,Unreliable
,"Muscogee County, GA",13215,16,202824,Unreliable,Unreliable
,"Newton County, GA",13217,13,102446,Unreliable,Unreliable
,"Paulding County, GA",13223,14,146950,Unreliable,Unreliable
,"Richmond County, GA",13245,20,202003,9.9,10.9
,"Rockdale County, GA",13247,11,86919,Unreliable,Unreliable
,"Walton County, GA",13297,18,85754,Unreliable,Unreliable
,"Whitfield County, GA",13313,14,102945,Unreliable,Unreliable
,"Hawaii County, HI",15001,24,190821,12.6,12.1
,"Honolulu County, HI",15003,111,983429,11.3,11.1
,"Maui County, HI",15009,20,160202,12.5,12
,"Ada County, ID",16001,57,416464,13.7,13
,"Bannock County, ID",16005,18,83249,Unreliable,Unreliable
,"Bonneville County, ID",16019,35,107517,32.6,36.7
,"Canyon County, ID",16027,21,198871,10.6,11.5
,"Kootenai County, ID",16055,10,144265,Unreliable,Unreliable
,"Twin Falls County, ID",16083,10,79957,Unreliable,Unreliable
,"Champaign County, IL",17019,22,204897,10.7,12
,"Coles County, IL",17029,11,53697,Unreliable,Unreliable
,"Cook County, IL",17031,628,5240700,12,11.6
,"DuPage County, IL",17043,94,932126,10.1,10.3
,"Kane County, IL",17089,48,523643,9.2,9.4
,"Kankakee County, IL",17091,21,112120,18.7,19.7
,"Kendall County, IL",17093,13,119348,Unreliable,Unreliable
,"Lake County, IL",17097,68,703019,9.7,10.2
,"LaSalle County, IL",17099,27,112183,24.1,24.2
,"McHenry County, IL",17111,35,307409,11.4,11.1
,"McLean County, IL",17113,18,174647,Unreliable,Unreliable
,"Macon County, IL",17115,11,109278,Unreliable,Unreliable
,"Madison County, IL",17119,48,267225,18,17.4
,"Peoria County, IL",17143,34,188429,18,17.8
,"Rock Island County, IL",17161,15,147258,Unreliable,Unreliable
,"St. Clair County, IL",17163,33,266955,12.4,12.3
,"Sangamon County, IL",17167,23,199145,11.5,11.7
,"Tazewell County, IL",17179,11,136352,Unreliable,Unreliable
,"Will County, IL",17197,79,682829,11.6,11.7
,"Williamson County, IL",17199,10,66924,Unreliable,Unreliable
,"Winnebago County, IL",17201,89,290666,30.6,31.5
,"Allen County, IN",18003,57,363014,15.7,16.2
,"Boone County, IN",18011,14,60477,Unreliable,Unreliable
,"Clark County, IN",18019,21,112938,18.6,18.5
,"Delaware County, IN",18035,20,117484,17,18.8
,"Elkhart County, IN",18039,19,200563,Unreliable,Unreliable
,"Grant County, IN",18053,19,69126,Unreliable,Unreliable
,"Hamilton County, IN",18057,19,296693,Unreliable,Unreliable
,"Hancock County, IN",18059,13,71575,Unreliable,Unreliable
,"Hendricks County, IN",18063,23,153879,14.9,15.2
,"Henry County, IN",18065,14,49044,Unreliable,Unreliable
,"Howard County, IN",18067,24,82760,29,27.7
,"Jackson County, IN",18071,10,43466,Unreliable,Unreliable
,"Johnson County, IN",18081,25,145535,17.2,17.3
,"Lake County, IN",18089,55,491456,11.2,12.5
,"La Porte County, IN",18091,17,111281,Unreliable,Unreliable
,"Madison County, IN",18095,24,130482,18.4,18.4
,"Marion County, IN",18097,206,928281,22.2,22.4
,"Monroe County, IN",18105,19,141888,Unreliable,Unreliable
,"Morgan County, IN",18109,13,69782,Unreliable,Unreliable
,"Porter County, IN",18127,37,166557,22.2,23.7
,"St. Joseph County, IN",18141,39,266709,14.6,15.6
,"Tippecanoe County, IN",18157,26,180174,14.4,15.2
,"Vanderburgh County, IN",18163,36,181398,19.8,20
,"Vigo County, IN",18167,28,108291,25.9,27.6
,"Wayne County, IN",18177,20,67893,29.5,31.8
,"Linn County, IA",19113,23,216111,10.6,10.3
,"Polk County, IA",19153,57,451677,12.6,12.5
,"Pottawattamie County, IA",19155,12,92728,Unreliable,Unreliable
,"Scott County, IA",19163,40,170385,23.5,24.2
,"Story County, IA",19169,10,92406,Unreliable,Unreliable
,"Woodbury County, IA",19193,16,102130,Unreliable,Unreliable
,"Butler County, KS",20015,14,65803,Unreliable,Unreliable
,"Douglas County, KS",20045,14,114322,Unreliable,Unreliable
,"Johnson County, KS",20091,52,566933,9.2,9.2
,"Leavenworth County, KS",20103,13,78185,Unreliable,Unreliable
,"Reno County, KS",20155,13,64190,Unreliable,Unreliable
,"Saline County, KS",20169,12,55740,Unreliable,Unreliable
,"Sedgwick County, KS",20173,71,505415,14,14.8
,"Shawnee County, KS",20177,13,178831,Unreliable,Unreliable
,"Wyandotte County, KS",20209,10,160384,Unreliable,Unreliable
,"Barren County, KY",21009,10,43027,Unreliable,Unreliable
,"Bell County, KY",21013,24,27885,86.1,83.7
,"Boone County, KY",21015,41,124442,32.9,33
,"Bullitt County, KY",21029,11,76854,Unreliable,Unreliable
,"Campbell County, KY",21037,29,90988,31.9,30.3
,"Clark County, KY",21049,10,35614,Unreliable,Unreliable
,"Daviess County, KY",21059,24,98218,24.4,23.5
,"Fayette County, KY",21067,63,308428,20.4,20.3
,"Floyd County, KY",21071,18,38728,Unreliable,Unreliable
,"Franklin County, KY",21073,14,49648,Unreliable,Unreliable
,"Greenup County, KY",21089,15,36519,Unreliable,Unreliable
,"Hardin County, KY",21093,13,108191,Unreliable,Unreliable
,"Harlan County, KY",21095,12,28499,Unreliable,Unreliable
,"Hopkins County, KY",21107,17,46634,Unreliable,Unreliable
,"Jefferson County, KY",21111,185,756832,24.4,24.4
,"Kenton County, KY",21117,66,163145,40.5,40.4
,"Knox County, KY",21121,10,31790,Unreliable,Unreliable
,"McCracken County, KY",21145,17,65373,Unreliable,Unreliable
,"Madison County, KY",21151,13,85590,Unreliable,Unreliable
,"Marshall County, KY",21157,11,31107,Unreliable,Unreliable
,"Pike County, KY",21195,20,63380,31.6,32.8
,"Pulaski County, KY",21199,11,63907,Unreliable,Unreliable
,"Warren County, KY",21227,16,118370,Unreliable,Unreliable
,"Whitley County, KY",21235,14,35766,Unreliable,Unreliable
,"Ascension Parish, LA",22005,22,114393,19.2,19
,"Bossier Parish, LA",22015,16,123823,Unreliable,Unreliable
,"Caddo Parish, LA",22017,24,254887,9.4,9.8
,"Calcasieu Parish, LA",22019,26,195296,13.3,14.4
,"East Baton Rouge Parish, LA",22033,55,445227,12.4,13
,"Iberia Parish, LA",22045,20,73878,27.1,29.8
,"Jefferson Parish, LA",22051,126,434767,29,29.7
,"Lafayette Parish, LA",22055,30,230845,13,13.1
,"Lafourche Parish, LA",22057,16,97141,Unreliable,Unreliable
,"Livingston Parish, LA",22063,37,134053,27.6,27.6
,"Orleans Parish, LA",22071,116,378715,30.6,28.7
,"Ouachita Parish, LA",22073,17,156220,Unreliable,Unreliable
,"Rapides Parish, LA",22079,18,132723,Unreliable,Unreliable
,"St. Bernard Parish, LA",22087,22,43482,50.6,49.7
,"St. Charles Parish, LA",22089,14,52617,Unreliable,Unreliable
,"St. Tammany Parish, LA",22103,72,242333,29.7,29.9
,"Tangipahoa Parish, LA",22105,20,125412,15.9,15.9
,"Terrebonne Parish, LA",22109,22,112749,19.5,20.8
,"Washington Parish, LA",22117,14,46419,Unreliable,Unreliable
,"Androscoggin County, ME",23001,11,107604,Unreliable,Unreliable
,"Cumberland County, ME",23005,46,285456,16.1,15.6
,"Kennebec County, ME",23011,19,121164,Unreliable,Unreliable
,"Penobscot County, ME",23019,19,153364,Unreliable,Unreliable
,"York County, ME",23031,26,199431,13,12.7
,"Allegany County, MD",24001,16,73521,Unreliable,Unreliable
,"Anne Arundel County, MD",24003,97,555743,17.5,17
,"Baltimore County, MD",24005,149,823015,18.1,18.3
,"Calvert County, MD",24009,19,90484,Unreliable,Unreliable
,"Carroll County, MD",24013,37,167564,22.1,22.1
,"Cecil County, MD",24015,25,101913,24.5,23.6
,"Charles County, MD",24017,15,152864,Unreliable,Unreliable
,"Frederick County, MD",24021,37,241409,15.3,15.6
,"Harford County, MD",24025,46,249215,18.5,19.9
,"Howard County, MD",24027,28,304580,9.2,9.3
,"Montgomery County, MD",24031,56,1016677,5.5,5.5
,"Prince George's County, MD",24033,53,890081,6,5.6
,"Queen Anne's County, MD",24035,10,48517,Unreliable,Unreliable
,"St. Mary's County, MD",24037,12,109633,Unreliable,Unreliable
,"Washington County, MD",24043,37,149588,24.7,24.9
,"Wicomico County, MD",24045,11,100896,Unreliable,Unreliable
,"Baltimore city, MD",24510,205,622104,33,31.1
,"Barnstable County, MA",25001,49,214990,22.8,26
,"Berkshire County, MA",25003,21,129585,16.2,17.1
,"Bristol County, MA",25005,134,552780,24.2,24.3
,"Essex County, MA",25009,128,762550,16.8,17.4
,"Franklin County, MA",25011,11,71221,Unreliable,Unreliable
,"Hampden County, MA",25013,81,467319,17.3,17.8
,"Hampshire County, MA",25015,32,159596,20.1,21.6
,"Middlesex County, MA",25017,170,1552802,10.9,10.5
,"Norfolk County, MA",25021,91,687802,13.2,13.3
,"Plymouth County, MA",25023,91,501915,18.1,20.3
,"Suffolk County, MA",25025,128,755503,16.9,17.5
,"Worcester County, MA",25027,143,809106,17.7,17.9
,"Allegan County, MI",26005,10,112531,Unreliable,Unreliable
,"Bay County, MI",26017,20,106832,18.7,17.6
,"Berrien County, MI",26021,19,155252,Unreliable,Unreliable
